id,carat,cut,color,clarity,depth,table,x,y,z,price
3438,1.2,Ideal,I,VS2,62.4,54.0,6.78,6.83,4.25,6530
12847,1.02,Premium,D,SI2,59.4,59.0,6.55,6.58,3.89,4390
10803,1.53,Very Good,F,SI1,61.0,60.0,7.41,7.46,4.53,12207
15307,0.33,Very Good,F,VS2,62.4,56.0,4.35,4.42,2.73,666
4216,0.34,Premium,G,SI2,59.6,60.0,4.56,4.59,2.73,523
6545,1.25,Ideal,I,IF,61.2,57.0,6.98,6.94,4.26,9035
18807,0.41,Ideal,F,VVS2,60.9,55.0,4.83,4.8,2.93,1192
5375,1.04,Ideal,G,VS2,61.8,56.0,6.5,6.55,4.03,6587
16466,0.3,Ideal,F,SI2,62.2,55.0,4.28,4.25,2.66,478
5613,0.42,Ideal,G,SI2,60.8,53.0,4.83,4.86,2.95,614
2734,0.81,Ideal,G,SI2,62.1,57.0,5.98,5.92,3.7,2401
15294,0.33,Ideal,E,VS2,61.7,56.0,4.48,4.51,2.77,928
674,0.71,Premium,F,SI2,61.6,60.0,5.73,5.67,3.51,2307
1711,0.4,Very Good,E,VS2,62.1,55.0,4.67,4.71,2.92,958
16205,0.4,Very Good,E,VS1,63.4,55.0,4.68,4.72,2.98,1053
19751,0.31,Ideal,E,VS2,61.7,57.0,4.34,4.37,2.68,680
7625,1.55,Ideal,G,VS2,61.6,55.0,7.39,7.44,4.57,13919
4789,0.55,Ideal,E,SI1,62.0,57.0,5.27,5.25,3.26,1715
8776,1.23,Ideal,H,VS2,62.1,57.0,6.88,6.82,4.25,6662
13646,1.24,Very Good,G,VS2,63.1,56.0,6.81,6.85,4.3,7520
2899,0.42,Ideal,H,SI1,62.9,57.0,4.76,4.72,2.99,884
4035,0.92,Ideal,D,SI2,62.2,57.0,6.29,6.24,3.89,4355
12047,0.57,Ideal,F,VS2,60.8,57.0,5.43,5.46,3.3,2071
4990,0.41,Very Good,F,SI1,61.0,58.0,4.79,4.82,2.93,945
10564,0.7,Premium,H,SI2,60.2,60.0,5.79,5.74,3.47,2372
15544,1.01,Very Good,G,VS2,62.8,58.0,6.41,6.37,4.01,5758
4257,0.3,Ideal,D,VS2,62.1,55.0,4.3,4.32,2.68,710
6904,0.33,Ideal,G,IF,61.3,57.0,4.47,4.49,2.74,924
5473,0.51,Ideal,F,VVS2,61.2,55.0,5.16,5.19,3.17,2215
17705,2.01,Very Good,H,SI1,62.4,60.0,8.02,8.08,5.02,17434
14984,0.41,Ideal,G,VVS2,61.4,57.0,4.8,4.77,2.94,1076
12837,0.41,Ideal,G,SI2,62.1,57.0,4.76,4.78,2.96,650
1254,0.51,Premium,E,VS2,61.6,56.0,5.18,5.15,3.18,1846
14340,1.51,Ideal,I,SI1,62.8,54.0,7.28,7.25,4.57,7928
10855,0.75,Ideal,E,VS2,62.5,57.0,5.8,5.82,3.63,3167
11571,0.73,Ideal,E,SI1,61.7,56.0,5.79,5.81,3.58,2838
19102,1.35,Ideal,I,VS2,62.3,55.0,7.07,7.09,4.42,9050
2122,0.53,Ideal,H,VVS1,61.1,56.0,5.2,5.23,3.19,2021
2673,1.61,Ideal,I,VS2,61.7,54.0,7.56,7.59,4.67,12401
13014,0.35,Ideal,F,VS1,61.9,54.0,4.55,4.59,2.83,771
18043,0.32,Ideal,D,VS2,62.0,57.0,4.42,4.38,2.73,758
6118,0.5,Ideal,E,SI1,61.5,56.0,5.12,5.14,3.16,1445
3953,0.51,Ideal,E,VS2,62.3,56.0,5.08,5.11,3.17,1662
1516,1.7,Ideal,I,VS1,62.1,54.0,7.72,7.68,4.79,14766
16425,0.77,Very Good,E,VS2,61.9,54.0,5.84,5.87,3.64,3247
3611,1.0,Ideal,G,I1,60.9,57.0,6.47,6.43,3.92,3018
791,0.77,Ideal,I,VS2,62.5,56.0,5.87,5.91,3.69,3163
7071,0.71,Ideal,F,SI2,61.2,55.0,5.76,5.73,3.52,2346
1865,1.21,Premium,G,SI1,62.8,57.0,6.78,6.71,4.24,6416
6064,0.34,Ideal,E,VVS1,61.3,56.0,4.51,4.53,2.77,1043
337,0.34,Ideal,G,VS2,62.0,55.0,4.48,4.5,2.78,616
14692,0.33,Very Good,G,VS2,63.2,56.0,4.49,4.46,2.82,631
9419,0.7,Good,F,SI1,63.8,58.0,5.64,5.68,3.6,2218
2344,0.71,Premium,F,VS1,61.2,55.0,5.79,5.75,3.53,2961
4004,0.52,Ideal,E,VVS1,61.6,57.0,5.2,5.23,3.21,2676
16310,0.52,Ideal,G,SI1,61.6,55.0,5.17,5.22,3.2,1341
10597,1.71,Premium,J,VVS2,60.9,58.0,7.74,7.67,4.69,10306
19937,0.3,Ideal,D,VS2,61.2,55.0,4.33,4.33,2.65,612
16837,0.71,Very Good,I,SI1,62.7,57.0,5.68,5.7,3.56,2218
5706,0.36,Very Good,D,SI1,60.7,63.0,4.56,4.59,2.78,681
8939,0.25,Very Good,F,VVS2,62.2,58.0,4.0,4.03,2.5,525
8131,0.32,Premium,H,VS2,60.9,59.0,4.42,4.39,2.68,505
10493,0.51,Very Good,F,SI2,59.5,59.0,5.19,5.24,3.11,1195
6868,0.32,Ideal,G,VS1,62.0,55.0,4.37,4.41,2.72,645
12412,0.81,Very Good,E,VVS1,59.2,61.0,6.06,6.14,3.55,4382
6832,0.33,Ideal,D,VS2,62.1,54.0,4.41,4.44,2.75,621
16502,0.54,Premium,D,SI1,60.8,58.0,5.25,5.3,3.22,1723
16539,1.0,Premium,D,SI1,62.4,58.0,6.33,6.3,3.95,5880
18000,0.38,Premium,F,VS1,61.1,58.0,4.7,4.65,2.85,1125
16556,0.24,Ideal,G,VVS1,61.7,56.0,3.98,4.01,2.46,559
33,0.35,Ideal,D,VS1,60.9,56.0,4.58,4.61,2.8,1065
1076,1.2,Ideal,F,VVS1,62.1,56.0,6.82,6.81,4.23,12401
311,0.7,Premium,G,VS1,58.3,58.0,5.9,5.86,3.42,2567
18813,0.73,Very Good,E,VS1,62.2,59.0,5.73,5.77,3.58,3041
16400,1.01,Ideal,E,SI2,61.3,57.0,6.48,6.45,3.96,4372
9192,1.0,Ideal,F,VS2,62.7,57.0,6.37,6.4,4.0,6492
12511,0.33,Ideal,G,VS2,62.1,55.0,4.42,4.46,2.76,577
5399,0.3,Premium,E,VVS1,61.8,58.0,4.35,4.32,2.68,1014
9954,0.41,Ideal,D,VS2,62.7,57.0,4.75,4.73,2.97,1076
9831,0.72,Ideal,E,SI2,62.5,55.0,5.7,5.72,3.57,2397
15044,0.32,Ideal,H,VS1,62.3,56.0,4.39,4.35,2.72,645
15362,1.52,Very Good,F,SI2,63.6,58.0,7.26,7.21,4.6,8196
12310,2.15,Premium,H,SI1,62.2,58.0,8.27,8.2,5.11,18552
239,1.0,Very Good,G,VS2,63.4,60.0,6.35,6.29,4.0,6062
5158,0.3,Very Good,G,SI2,62.0,61.0,4.23,4.27,2.64,394
13293,1.02,Ideal,H,SI1,62.1,57.0,6.4,6.45,3.99,4689
472,0.75,Ideal,D,VS2,61.6,57.0,5.85,5.9,3.62,3373
12660,0.57,Very Good,E,VS2,61.6,56.0,5.34,5.38,3.3,2003
17088,0.51,Ideal,G,SI2,61.9,56.0,5.14,5.18,3.19,1170
5886,0.86,Very Good,E,SI2,63.3,55.0,6.0,6.02,3.82,3584
12120,1.26,Ideal,H,VS2,60.0,57.0,7.01,7.05,4.24,8040
5270,0.9,Ideal,G,SI2,62.1,57.0,6.21,6.17,3.84,3455
1745,0.42,Ideal,H,VS2,61.3,55.0,4.81,4.84,2.96,852
14635,1.1,Ideal,H,SI2,60.8,57.0,6.6,6.65,4.04,4452
13034,2.02,Very Good,E,SI2,62.8,58.0,8.0,8.07,5.05,18709
4256,1.06,Premium,H,SI2,58.4,59.0,6.74,6.64,3.9,4242
5280,1.57,Premium,I,SI1,60.7,58.0,7.5,7.56,4.57,7660
12637,1.66,Premium,E,VS2,62.0,57.0,7.6,7.55,4.7,15579
12894,0.59,Ideal,E,SI2,61.6,56.0,5.39,5.42,3.33,1318
14778,0.3,Very Good,E,SI1,62.4,57.0,4.23,4.26,2.65,549
1024,0.81,Very Good,H,SI1,63.1,58.0,5.92,5.95,3.75,2612
4718,0.39,Premium,G,VVS1,59.7,59.0,4.75,4.79,2.83,1053
16056,0.72,Very Good,F,SI1,62.1,56.0,5.73,5.74,3.56,2670
15832,0.5,Fair,F,SI1,65.0,59.0,5.09,4.91,3.23,1436
2906,1.02,Premium,D,SI2,61.9,58.0,6.34,6.38,3.94,4381
11920,0.53,Ideal,E,SI1,61.5,57.0,5.2,5.23,3.2,1341
16348,0.71,Very Good,E,VS1,61.7,58.0,5.65,5.69,3.49,3030
14744,0.56,Ideal,E,SI1,60.8,57.0,5.35,5.33,3.25,1819
1703,1.13,Premium,G,SI2,60.9,59.0,6.72,6.68,4.09,5370
14591,0.7,Ideal,E,SI1,61.4,56.0,5.72,5.75,3.52,2575
6348,0.73,Ideal,D,SI1,61.1,56.0,5.82,5.86,3.57,3189
3743,0.31,Good,H,SI1,63.6,54.0,4.29,4.33,2.74,435
7696,0.32,Ideal,I,VS1,62.5,57.0,4.33,4.36,2.72,505
8541,0.54,Ideal,G,VVS2,62.4,57.0,5.25,5.22,3.26,2012
18837,0.53,Ideal,F,VS1,60.4,56.0,5.21,5.3,3.17,1931
9054,0.91,Ideal,F,SI1,61.8,57.0,6.21,6.26,3.85,3896
17944,0.52,Ideal,G,VVS2,60.9,56.0,5.18,5.23,3.17,2206
4203,0.52,Ideal,D,SI1,62.5,57.0,5.13,5.16,3.21,1749
12546,0.24,Ideal,F,VVS1,61.8,56.0,4.01,4.04,2.48,599
18834,0.3,Ideal,G,IF,62.2,56.0,4.29,4.33,2.68,863
18052,0.7,Premium,E,VS2,59.7,60.0,5.69,5.74,3.42,2917
6803,0.7,Ideal,F,SI1,61.5,54.0,5.74,5.76,3.54,2389
11250,0.53,Ideal,F,VS2,61.5,55.0,5.19,5.23,3.2,1737
8396,0.71,Premium,E,SI1,61.3,59.0,5.79,5.72,3.52,2473
8805,0.74,Ideal,F,VS2,61.8,54.0,5.82,5.78,3.58,2723
11960,1.5,Premium,E,VS1,62.4,58.0,7.3,7.26,4.54,15823
11430,0.34,Premium,G,SI1,61.1,60.0,4.51,4.55,2.76,477
12929,0.71,Very Good,E,SI2,62.8,59.0,5.68,5.71,3.58,2079
9397,0.6,Ideal,F,VS1,60.9,56.0,5.39,5.43,3.28,2123
6723,1.36,Ideal,F,VS2,62.2,56.0,7.05,7.08,4.39,8758
18112,0.3,Ideal,G,VVS1,61.8,55.0,4.32,4.35,2.68,888
12171,1.17,Very Good,G,SI2,63.4,60.0,6.65,6.68,4.22,4389
2357,1.5,Very Good,H,SI2,62.9,58.0,7.22,7.3,4.57,7943
4664,0.31,Premium,H,VS1,61.8,58.0,4.33,4.37,2.69,565
8237,1.02,Very Good,H,SI1,63.0,57.0,6.37,6.41,4.03,4932
19921,0.4,Ideal,F,VVS1,60.6,56.0,4.76,4.73,2.88,1397
12776,0.9,Premium,G,SI2,63.0,60.0,6.07,6.13,3.84,3593
4127,0.3,Premium,H,VVS2,62.0,59.0,4.25,4.28,2.64,605
7462,0.38,Ideal,F,VS1,61.7,55.0,4.67,4.7,2.89,767
16287,0.3,Ideal,D,VS2,61.6,54.0,4.35,4.39,2.69,670
14628,0.51,Ideal,E,VS2,61.3,55.0,5.17,5.21,3.17,1581
5707,1.7,Ideal,I,VS2,62.4,57.0,7.66,7.61,4.76,10951
9406,0.71,Very Good,D,VS2,61.9,57.0,5.73,5.76,3.55,3432
16215,0.51,Ideal,E,VS2,61.9,56.0,5.17,5.14,3.19,1611
2124,0.31,Premium,E,VVS2,61.9,59.0,4.35,4.31,2.68,1046
12761,1.23,Premium,G,SI1,60.5,60.0,6.96,6.9,4.2,6441
5659,1.0,Very Good,F,VS2,63.2,59.0,6.34,6.31,4.0,6268
6958,0.52,Ideal,E,SI1,61.2,57.0,5.18,5.2,3.18,1395
3976,0.3,Ideal,F,VVS2,62.3,57.0,4.3,4.33,2.69,684
732,0.9,Very Good,G,SI1,62.5,55.0,6.14,6.17,3.84,3884
12036,0.3,Ideal,D,VS2,60.8,56.0,4.33,4.35,2.64,734
5196,0.3,Premium,E,SI1,61.2,60.0,4.28,4.25,2.61,614
13317,0.29,Ideal,J,VVS1,60.9,58.0,4.25,4.31,2.6,523
3763,0.5,Very Good,E,SI1,62.1,56.0,5.08,5.11,3.16,1260
79,0.3,Ideal,H,SI1,62.1,56.0,4.32,4.29,2.67,572
4561,1.01,Premium,G,SI1,62.8,57.0,6.38,6.35,4.0,4805
2331,2.02,Ideal,I,SI2,62.2,57.0,8.11,8.06,5.04,14715
4506,0.7,Very Good,G,VS2,59.2,57.0,5.73,5.79,3.42,2447
19712,0.4,Premium,E,VS1,62.6,58.0,4.77,4.71,2.96,883
333,2.02,Ideal,I,SI1,61.7,57.0,8.12,8.06,5.0,16123
10540,1.06,Ideal,F,VS2,61.8,56.0,6.55,6.52,4.04,6947
5180,1.23,Premium,I,SI1,62.4,58.0,6.82,6.77,4.25,5016
15470,0.3,Premium,D,SI1,62.0,59.0,4.29,4.32,2.67,552
18126,1.06,Premium,D,SI1,61.3,58.0,6.59,6.56,4.02,5831
19396,1.02,Premium,G,VS2,62.0,59.0,6.45,6.41,4.0,6235
17093,1.11,Premium,H,SI1,62.8,60.0,6.63,6.59,4.14,5149
10265,0.51,Very Good,G,VS2,62.5,57.0,5.06,5.09,3.17,1438
2188,0.34,Ideal,F,VS2,62.1,56.0,4.48,4.5,2.79,906
18563,0.52,Very Good,E,SI2,62.9,56.0,5.11,5.08,3.21,1250
9955,1.01,Premium,F,SI2,60.9,58.0,6.43,6.5,3.94,4808
10007,1.08,Ideal,G,VS2,62.3,57.0,6.55,6.57,4.08,6997
6177,0.31,Very Good,E,VS2,61.5,61.0,4.31,4.36,2.67,544
19592,1.21,Premium,F,VS2,59.5,58.0,7.02,6.96,4.16,8809
15068,0.4,Ideal,E,VS1,60.5,57.0,4.76,4.79,2.89,973
9245,2.01,Very Good,I,VS1,61.9,58.0,8.08,8.13,5.01,17569
4289,1.56,Ideal,I,VS1,61.6,57.0,7.46,7.41,4.58,9896
11038,1.12,Ideal,F,VS2,61.6,56.0,6.73,6.67,4.14,8614
17086,0.54,Ideal,E,VVS2,60.6,56.0,5.32,5.38,3.24,2394
11384,0.4,Premium,G,VVS2,62.0,59.0,4.67,4.7,2.91,902
12135,2.21,Ideal,I,SI1,61.3,57.0,8.36,8.45,5.13,11047
5400,2.02,Ideal,H,SI2,62.4,56.0,8.01,8.06,5.03,15371
214,2.18,Premium,H,SI2,61.3,58.0,8.26,8.34,5.09,16941
12899,0.7,Ideal,F,SI2,61.1,57.0,5.73,5.79,3.51,2340
15805,0.43,Ideal,G,VS1,62.3,57.0,4.8,4.83,3.0,1016
15772,2.01,Premium,D,SI2,60.7,58.0,8.13,8.06,4.93,17515
17564,0.59,Ideal,E,VS2,62.3,55.0,5.4,5.42,3.36,2211
16979,1.0,Very Good,H,VS1,59.1,63.0,6.54,6.48,3.84,4515
19453,1.04,Good,H,SI1,64.0,56.0,6.4,6.36,4.11,4311
3154,0.3,Very Good,E,VS1,59.1,59.0,4.37,4.39,2.6,620
8198,0.38,Ideal,H,SI1,61.7,55.0,4.64,4.67,2.88,696
8765,1.25,Premium,G,VS2,61.2,58.0,7.01,6.97,4.28,7443
5049,0.53,Ideal,E,VS2,61.9,57.0,5.2,5.18,3.21,1956
106,1.07,Ideal,H,SI1,62.5,57.0,6.55,6.52,4.09,5330
8440,1.21,Ideal,G,VVS1,60.8,57.0,6.92,6.85,4.2,10805
12934,0.9,Ideal,G,SI1,60.0,55.0,6.23,6.21,3.73,3990
3404,1.05,Ideal,F,VS1,62.4,57.0,6.49,6.52,4.06,8201
5639,2.03,Very Good,I,SI2,63.1,56.0,8.09,7.99,5.1,13132
7474,0.32,Ideal,H,VS2,62.0,57.0,4.38,4.4,2.72,505
8284,1.0,Very Good,E,SI2,63.1,60.0,6.25,6.32,3.96,3878
6602,0.9,Premium,G,SI1,60.4,56.0,6.32,6.27,3.78,4126
6525,1.53,Very Good,I,VVS2,61.3,58.0,7.44,7.4,4.55,9707
7802,1.06,Premium,H,VS1,62.4,60.0,6.5,6.47,4.05,6085
6387,0.7,Very Good,H,VS1,62.3,60.0,5.57,5.63,3.49,2121
11917,0.9,Fair,H,VS1,65.7,59.0,5.99,5.96,3.92,3447
5096,1.0,Premium,G,VVS2,62.9,58.0,6.46,6.41,4.05,7504
12918,0.8,Ideal,H,SI2,62.4,55.0,5.88,5.95,3.7,2387
19578,0.31,Ideal,F,VVS1,62.7,56.0,4.33,4.3,2.71,1046
1528,0.32,Very Good,G,VS2,61.9,56.0,4.37,4.4,2.71,720
16756,0.56,Ideal,F,VS2,61.2,56.0,5.33,5.38,3.28,1625
6946,1.52,Premium,F,SI1,62.1,59.0,7.35,7.31,4.55,11480
965,2.01,Premium,H,SI2,62.7,58.0,7.94,8.01,5.0,15109
9450,1.1,Ideal,D,SI2,61.6,56.0,6.65,6.63,4.08,5154
1662,0.78,Very Good,E,SI2,61.9,60.0,5.84,5.88,3.63,2655
455,0.41,Ideal,G,VS2,61.8,56.0,4.77,4.75,2.95,1061
19131,1.02,Very Good,I,SI2,61.1,55.0,6.48,6.46,3.95,4059
8482,0.26,Very Good,G,VVS2,62.8,56.0,4.06,4.09,2.54,614
15797,0.55,Ideal,G,VS2,60.7,57.0,5.29,5.31,3.22,1625
10499,0.71,Ideal,G,SI1,61.9,56.0,5.73,5.76,3.55,2485
6815,0.97,Fair,J,I1,64.6,60.0,6.38,6.29,4.05,1828
15050,0.32,Ideal,H,VVS1,61.7,56.0,4.42,4.45,2.74,842
8885,0.32,Premium,I,VVS2,60.9,59.0,4.35,4.4,2.67,561
17414,0.58,Ideal,F,VS2,62.6,55.0,5.37,5.36,3.37,1595
17676,2.01,Ideal,I,SI2,62.5,56.0,8.05,8.02,5.01,12012
18217,0.96,Ideal,I,VS1,61.6,57.0,6.35,6.31,3.9,4241
15272,0.58,Very Good,G,VS2,61.7,55.1,5.4,5.43,3.34,1696
11888,1.03,Ideal,F,SI1,61.9,57.0,6.5,6.53,4.02,5684
11751,1.0,Premium,I,VS1,61.1,60.0,6.47,6.43,3.94,5865
17843,2.17,Premium,H,SI1,62.1,60.0,8.33,8.27,5.12,17323
9647,0.33,Premium,G,VVS2,61.9,59.0,4.44,4.42,2.74,927
8842,0.41,Ideal,D,SI1,62.4,54.0,4.73,4.77,2.97,1017
17847,0.32,Ideal,G,VVS2,62.0,54.0,4.43,4.43,2.74,906
19951,1.11,Premium,G,SI1,62.3,57.0,6.65,6.61,4.13,4961
6729,0.31,Very Good,E,SI1,61.8,59.0,4.32,4.35,2.68,539
14950,1.34,Premium,G,SI2,62.6,58.0,7.06,7.0,4.42,6079
14235,0.32,Premium,H,SI1,61.1,61.0,4.39,4.36,2.67,648
3646,0.31,Premium,H,VS1,62.6,60.0,4.33,4.29,2.7,698
12106,1.51,Very Good,G,SI1,63.1,57.0,7.28,7.31,4.61,10738
13270,0.75,Very Good,F,VS2,61.9,58.0,5.79,5.82,3.59,2981
9167,0.5,Very Good,J,VS2,61.7,58.0,5.15,5.19,3.19,1053
173,0.3,Ideal,E,VS2,61.6,57.0,4.32,4.31,2.66,828
10883,0.41,Ideal,E,VS1,60.4,57.0,4.78,4.82,2.9,1179
335,0.7,Very Good,I,VS2,63.4,60.0,5.64,5.6,3.56,2177
5151,0.51,Ideal,G,VVS2,61.5,57.0,5.1,5.15,3.15,1808
9295,1.01,Ideal,H,SI2,61.8,57.0,6.47,6.42,3.99,4282
11301,0.4,Ideal,E,VVS2,60.8,56.0,4.77,4.74,2.89,1073
16591,1.04,Ideal,G,VS2,61.5,57.0,6.54,6.5,4.01,6290
1526,0.3,Very Good,H,VS2,63.4,57.0,4.25,4.24,2.69,491
399,1.0,Very Good,F,VVS2,62.9,57.0,6.32,6.27,3.96,11003
17000,0.97,Ideal,E,SI1,61.5,56.0,6.4,6.33,3.9,4522
5388,1.22,Ideal,I,SI1,61.9,56.0,6.87,6.82,4.24,5748
749,1.09,Ideal,E,SI1,61.6,57.0,6.62,6.6,4.07,6892
611,0.73,Good,G,VS1,58.8,61.0,5.96,5.89,3.49,3066
13637,0.54,Good,E,VS1,64.1,54.0,5.21,5.12,3.29,2179
11617,0.3,Premium,E,VS2,61.6,59.0,4.3,4.33,2.66,658
7070,0.54,Ideal,G,SI2,61.4,57.0,5.27,5.25,3.23,1265
13010,0.33,Premium,G,VS2,61.8,59.0,4.42,4.42,2.73,773
6688,1.0,Good,F,SI2,63.7,61.0,6.22,6.24,3.96,4372
9976,0.7,Very Good,H,VS2,62.2,55.0,5.69,5.74,3.55,2330
5175,1.02,Premium,G,SI1,58.4,57.0,6.65,6.67,3.9,5014
19354,0.9,Ideal,H,VS1,62.5,54.0,6.14,6.18,3.85,5013
13415,1.59,Very Good,J,VS2,61.8,59.0,7.45,7.48,4.62,7911
3087,1.22,Very Good,H,SI1,60.0,61.0,6.89,6.85,4.13,6546
16578,0.4,Very Good,G,VS2,62.5,59.0,4.66,4.72,2.94,825
17174,1.02,Premium,G,VS2,62.9,58.0,6.44,6.38,4.03,5775
19608,1.06,Premium,D,SI2,61.0,58.0,6.6,6.57,4.02,4573
3187,0.32,Ideal,F,VS2,61.6,56.0,4.43,4.4,2.72,828
16881,0.93,Premium,H,SI1,62.8,59.0,6.26,6.21,3.91,3388
2030,0.5,Ideal,F,VVS1,62.1,56.0,5.06,5.09,3.14,2100
7486,0.85,Ideal,F,SI2,62.3,57.0,6.08,6.03,3.78,3447
245,0.3,Premium,D,VS2,60.7,58.0,4.34,4.38,2.64,652
17090,0.4,Premium,I,VVS1,61.1,59.0,4.78,4.76,2.92,1050
15105,2.01,Premium,G,SI2,60.9,60.0,8.12,8.16,4.96,17024
19569,1.52,Premium,F,SI1,62.8,59.0,7.27,7.3,4.58,13088
15764,0.23,Very Good,F,VVS2,61.1,58.0,3.97,4.02,2.43,483
14873,1.54,Very Good,J,SI2,62.8,60.0,7.3,7.35,4.6,5652
10936,0.52,Ideal,G,VS1,61.5,55.0,5.18,5.22,3.2,1715
15580,1.56,Ideal,D,SI1,60.7,57.0,7.56,7.49,4.56,12261
10352,0.54,Ideal,E,VS2,61.8,54.0,5.25,5.27,3.25,1787
17825,0.52,Ideal,G,VVS2,62.5,56.0,5.08,5.12,3.19,1817
15062,0.7,Very Good,D,SI1,60.4,60.0,5.74,5.81,3.49,3026
3736,0.36,Premium,E,VVS1,60.3,58.0,4.65,4.61,2.79,1068
16444,1.23,Ideal,G,VS1,61.4,57.0,6.94,6.9,4.25,9092
8088,1.03,Premium,H,VVS1,62.8,58.0,6.46,6.36,4.02,6623
17571,1.01,Premium,H,VS1,62.8,59.0,6.41,6.38,4.01,5430
15430,0.32,Ideal,G,VS1,61.9,56.0,4.4,4.37,2.71,828
9853,1.01,Premium,F,SI2,60.9,59.0,6.44,6.32,3.89,4073
11209,1.01,Premium,E,SI1,59.0,60.0,6.58,6.51,3.86,5610
1562,0.3,Very Good,D,VS2,61.7,59.0,4.26,4.31,2.64,710
16780,1.71,Premium,J,SI1,62.6,59.0,7.54,7.61,4.76,7625
14161,0.56,Ideal,E,SI1,61.9,56.0,5.27,5.3,3.28,1669
18963,1.27,Premium,J,VS2,63.0,60.0,6.83,6.76,4.28,4537
5623,0.51,Ideal,G,VVS2,61.9,56.0,5.13,5.16,3.18,1857
18625,0.7,Premium,F,SI2,61.5,60.0,5.68,5.71,3.49,2222
8452,0.7,Premium,H,VS1,59.9,61.0,5.76,5.7,3.43,2018
6699,1.26,Ideal,F,VS1,61.8,56.0,6.98,6.91,4.3,9232
2755,0.7,Very Good,G,VS2,62.5,55.0,5.65,5.7,3.55,2452
3212,0.3,Ideal,E,VS2,61.6,57.0,4.28,4.33,2.65,658
2694,0.51,Ideal,E,SI1,61.5,55.0,5.2,5.17,3.18,1359
17842,0.41,Ideal,F,VVS1,61.3,57.0,4.79,4.77,2.93,1295
10934,1.05,Premium,H,SI2,61.3,59.0,6.53,6.47,3.98,4082
17592,0.31,Ideal,H,SI1,61.2,56.0,4.34,4.38,2.67,593
10774,1.51,Ideal,I,VVS2,62.1,57.0,7.34,7.38,4.57,11475
19940,1.2,Ideal,I,SI1,62.7,56.0,6.8,6.77,4.25,5865
4721,0.73,Premium,D,SI1,63.0,58.0,5.73,5.69,3.6,2822
14530,1.2,Good,F,VS2,64.0,60.0,6.67,6.63,4.25,7650
15529,1.73,Premium,H,VS2,61.9,58.0,7.67,7.64,4.75,15109
11506,2.01,Premium,I,VS2,61.3,60.0,8.16,8.12,4.99,15729
10603,0.32,Premium,F,VS2,62.0,59.0,4.42,4.39,2.73,828
5965,0.64,Premium,E,SI2,58.7,60.0,5.71,5.66,3.35,2104
12696,1.01,Good,G,VS1,63.6,57.0,6.32,6.35,4.03,6623
18058,0.53,Premium,E,VS2,60.0,59.0,5.28,5.25,3.15,1728
62,0.9,Ideal,H,VS2,60.7,55.0,6.15,6.11,3.72,3715
15573,1.01,Very Good,H,VS1,60.8,63.0,6.5,6.48,3.94,4950
15936,1.51,Premium,H,VVS1,62.0,62.0,7.33,7.28,4.52,10655
4096,1.0,Premium,E,SI2,61.7,59.0,6.43,6.44,3.97,4956
6459,1.71,Premium,H,VS2,61.8,58.0,7.68,7.64,4.73,14017
2213,0.51,Ideal,E,VS2,61.1,57.0,5.19,5.16,3.17,1595
7163,0.42,Ideal,E,VVS1,61.8,54.0,4.83,4.85,2.99,1228
13130,0.31,Premium,F,IF,60.9,58.0,4.33,4.36,2.64,916
3336,0.3,Ideal,G,VVS1,62.1,56.0,4.32,4.32,2.68,1013
6930,0.32,Ideal,F,VS2,62.2,55.0,4.4,4.38,2.73,828
11364,0.31,Ideal,G,IF,62.7,57.0,4.3,4.32,2.7,863
2348,0.7,Ideal,G,VS2,62.6,54.0,5.68,5.72,3.56,2510
10943,0.9,Fair,F,SI2,65.3,66.0,5.7,5.57,3.57,1992
10727,1.0,Ideal,G,VS2,61.1,55.0,6.48,6.52,3.97,6660
19038,0.3,Premium,H,SI1,60.0,59.0,4.34,4.32,2.6,554
15288,0.3,Ideal,I,VVS2,61.2,57.0,4.34,4.36,2.66,620
5146,1.51,Ideal,J,VS2,62.5,56.0,7.33,7.29,4.57,7346
8819,1.7,Ideal,G,VS2,62.2,55.0,7.63,7.67,4.76,14833
15952,1.0,Very Good,F,SI1,63.2,57.0,6.33,6.38,4.02,4512
19740,1.02,Ideal,F,VVS1,60.7,58.0,6.58,6.47,3.97,10861
14050,0.51,Ideal,G,VVS2,60.9,57.0,5.2,5.15,3.15,1883
13876,0.35,Ideal,D,VS2,61.6,55.0,4.54,4.58,2.81,829
10904,1.2,Good,G,VS2,63.9,57.0,6.75,6.68,4.27,7001
15232,0.5,Very Good,F,VS1,62.5,57.0,5.04,5.08,3.16,1720
11503,0.51,Ideal,H,VS1,61.8,55.0,5.15,5.17,3.19,1554
15281,0.43,Ideal,E,VS2,62.3,57.0,4.87,4.83,3.04,1048
16025,0.5,Very Good,F,VS2,58.9,62.0,5.19,5.23,3.06,1436
8709,1.12,Good,H,SI2,63.6,56.0,6.58,6.54,4.16,4326
11198,1.51,Premium,G,SI2,63.0,59.0,7.28,7.22,4.57,6583
8694,0.33,Ideal,I,VS1,61.4,56.0,4.46,4.44,2.73,668
2683,0.41,Premium,D,SI2,62.4,59.0,4.77,4.74,2.96,876
17428,1.06,Premium,H,VS2,61.0,60.0,6.57,6.54,3.99,5802
8796,0.43,Ideal,H,VS1,62.0,57.0,4.81,4.84,2.99,905
13115,0.9,Very Good,H,VS2,63.0,60.0,6.11,6.12,3.86,3903
